total ion current	scan time	filter string	id	base peak intensity	ms level	charge state	charge	mz
3512121.0	4.66954166667	FTMS + p NSI Full ms [335.00-1800.00]	301	219210.75	1.0	N/A	N/A	N/A
3907834.25	4.68409833333	FTMS + p NSI Full ms [335.00-1800.00]	302	231754.578125	1.0	N/A	N/A	N/A
3807733.0	4.698655	FTMS + p NSI Full ms [335.00-1800.00]	303	225349.484375	1.0	N/A	N/A	N/A
2793490.25	4.71324	FTMS + p NSI Full ms [335.00-1800.00]	304	181163.859375	1.0	N/A	N/A	N/A
3396806.25	4.72811	FTMS + p NSI Full ms [335.00-1800.00]	305	228507.03125	1.0	N/A	N/A	N/A
3462155.5	4.742955	FTMS + p NSI Full ms [335.00-1800.00]	306	206988.703125	1.0	N/A	N/A	N/A
3640322.75	4.75759333333	FTMS + p NSI Full ms [335.00-1800.00]	307	213346.390625	1.0	N/A	N/A	N/A
3700486.25	4.77222333333	FTMS + p NSI Full ms [335.00-1800.00]	308	215265.171875	1.0	N/A	N/A	N/A
3617662.0	4.78671333333	FTMS + p NSI Full ms [335.00-1800.00]	309	225139.484375	1.0	N/A	N/A	N/A
3864563.0	4.80123	FTMS + p NSI Full ms [335.00-1800.00]	310	220680.875	1.0	N/A	N/A	N/A
4334644.0	4.81568333333	FTMS + p NSI Full ms [335.00-1800.00]	311	260866.328125	1.0	N/A	N/A	N/A
3846387.75	4.83012333333	FTMS + p NSI Full ms [335.00-1800.00]	312	234160.65625	1.0	N/A	N/A	N/A
3521981.75	4.84464666667	FTMS + p NSI Full ms [335.00-1800.00]	313	207238.53125	1.0	N/A	N/A	N/A
3548358.75	4.85913833333	FTMS + p NSI Full ms [335.00-1800.00]	314	221423.0	1.0	N/A	N/A	N/A
3116216.75	4.87377	FTMS + p NSI Full ms [335.00-1800.00]	315	194612.71875	1.0	N/A	N/A	N/A
3191055.0	4.88844666667	FTMS + p NSI Full ms [335.00-1800.00]	316	211841.03125	1.0	N/A	N/A	N/A
3115008.5	4.903155	FTMS + p NSI Full ms [335.00-1800.00]	317	200675.4375	1.0	N/A	N/A	N/A
3458823.75	4.91785166667	FTMS + p NSI Full ms [335.00-1800.00]	318	215867.0	1.0	N/A	N/A	N/A
3607805.0	4.93250833333	FTMS + p NSI Full ms [335.00-1800.00]	319	212837.828125	1.0	N/A	N/A	N/A
3538084.25	4.94710833333	FTMS + p NSI Full ms [335.00-1800.00]	320	209575.40625	1.0	N/A	N/A	N/A
3731050.25	4.961675	FTMS + p NSI Full ms [335.00-1800.00]	321	219959.078125	1.0	N/A	N/A	N/A
3956963.0	4.97622333333	FTMS + p NSI Full ms [335.00-1800.00]	322	242546.21875	1.0	N/A	N/A	N/A
3788770.25	4.99073166667	FTMS + p NSI Full ms [335.00-1800.00]	323	247899.53125	1.0	N/A	N/A	N/A
3533974.75	5.00525833333	FTMS + p NSI Full ms [335.00-1800.00]	324	214018.078125	1.0	N/A	N/A	N/A
3778779.5	5.01987833333	FTMS + p NSI Full ms [335.00-1800.00]	325	229712.671875	1.0	N/A	N/A	N/A
3561196.0	5.03438333333	FTMS + p NSI Full ms [335.00-1800.00]	326	216756.796875	1.0	N/A	N/A	N/A
3314060.25	5.04898833333	FTMS + p NSI Full ms [335.00-1800.00]	327	184094.546875	1.0	N/A	N/A	N/A
3895954.0	5.06380666667	FTMS + p NSI Full ms [335.00-1800.00]	328	251089.4375	1.0	N/A	N/A	N/A
3684496.75	5.07814166667	FTMS + p NSI Full ms [335.00-1800.00]	329	222991.75	1.0	N/A	N/A	N/A
3454974.0	5.09272666667	FTMS + p NSI Full ms [335.00-1800.00]	330	210231.875	1.0	N/A	N/A	N/A
3713466.5	5.10731166667	FTMS + p NSI Full ms [335.00-1800.00]	331	227547.375	1.0	N/A	N/A	N/A
4039157.0	5.12189666667	FTMS + p NSI Full ms [335.00-1800.00]	332	286819.125	1.0	N/A	N/A	N/A
4273355.5	5.13621666667	FTMS + p NSI Full ms [335.00-1800.00]	333	278907.03125	1.0	N/A	N/A	N/A
4431853.5	5.15068333333	FTMS + p NSI Full ms [335.00-1800.00]	334	252028.5	1.0	N/A	N/A	N/A
4176090.0	5.16501333333	FTMS + p NSI Full ms [335.00-1800.00]	335	271957.3125	1.0	N/A	N/A	N/A
3852738.0	5.179465	FTMS + p NSI Full ms [335.00-1800.00]	336	231113.375	1.0	N/A	N/A	N/A
3530036.75	5.19403333333	FTMS + p NSI Full ms [335.00-1800.00]	337	205525.1875	1.0	N/A	N/A	N/A
4223072.5	5.20854666667	FTMS + p NSI Full ms [335.00-1800.00]	338	295837.96875	1.0	N/A	N/A	N/A
3898161.5	5.22300666667	FTMS + p NSI Full ms [335.00-1800.00]	339	223335.890625	1.0	N/A	N/A	N/A
4200329.0	5.237525	FTMS + p NSI Full ms [335.00-1800.00]	340	237589.484375	1.0	N/A	N/A	N/A
4257254.5	5.25193166667	FTMS + p NSI Full ms [335.00-1800.00]	341	263979.5	1.0	N/A	N/A	N/A
4546684.0	5.26638833333	FTMS + p NSI Full ms [335.00-1800.00]	342	258221.921875	1.0	N/A	N/A	N/A
4674219.5	5.28074333333	FTMS + p NSI Full ms [335.00-1800.00]	343	297351.65625	1.0	N/A	N/A	N/A
3922384.5	5.29510833333	FTMS + p NSI Full ms [335.00-1800.00]	344	244176.0625	1.0	N/A	N/A	N/A
3444624.0	5.30947	FTMS + p NSI Full ms [335.00-1800.00]	345	197612.921875	1.0	N/A	N/A	N/A
3567075.5	5.32403166667	FTMS + p NSI Full ms [335.00-1800.00]	346	194353.75	1.0	N/A	N/A	N/A
3850652.25	5.33872833333	FTMS + p NSI Full ms [335.00-1800.00]	347	226162.46875	1.0	N/A	N/A	N/A
3702937.75	5.35323833333	FTMS + p NSI Full ms [335.00-1800.00]	348	218119.109375	1.0	N/A	N/A	N/A
3778695.75	5.36775333333	FTMS + p NSI Full ms [335.00-1800.00]	349	234312.296875	1.0	N/A	N/A	N/A
3396045.0	5.38220166667	FTMS + p NSI Full ms [335.00-1800.00]	350	175263.984375	1.0	N/A	N/A	N/A
3831052.75	5.396885	FTMS + p NSI Full ms [335.00-1800.00]	351	218652.65625	1.0	N/A	N/A	N/A
3661679.25	5.411345	FTMS + p NSI Full ms [335.00-1800.00]	352	202737.546875	1.0	N/A	N/A	N/A
3724947.0	5.42578333333	FTMS + p NSI Full ms [335.00-1800.00]	353	220316.1875	1.0	N/A	N/A	N/A
3535775.25	5.440365	FTMS + p NSI Full ms [335.00-1800.00]	354	202099.15625	1.0	N/A	N/A	N/A
3997802.0	5.45499666667	FTMS + p NSI Full ms [335.00-1800.00]	355	235027.296875	1.0	N/A	N/A	N/A
4101576.25	5.46957	FTMS + p NSI Full ms [335.00-1800.00]	356	253071.671875	1.0	N/A	N/A	N/A
4014124.5	5.48401	FTMS + p NSI Full ms [335.00-1800.00]	357	267771.78125	1.0	N/A	N/A	N/A
4146951.5	5.49857166667	FTMS + p NSI Full ms [335.00-1800.00]	358	288261.78125	1.0	N/A	N/A	N/A
3528311.75	5.51300166667	FTMS + p NSI Full ms [335.00-1800.00]	359	223082.375	1.0	N/A	N/A	N/A
3957093.0	5.52753833333	FTMS + p NSI Full ms [335.00-1800.00]	360	305290.65625	1.0	N/A	N/A	N/A
3710014.0	5.54204333333	FTMS + p NSI Full ms [335.00-1800.00]	361	214663.453125	1.0	N/A	N/A	N/A
3643373.75	5.55650666667	FTMS + p NSI Full ms [335.00-1800.00]	362	221636.25	1.0	N/A	N/A	N/A
3291487.5	5.57108833333	FTMS + p NSI Full ms [335.00-1800.00]	363	199810.96875	1.0	N/A	N/A	N/A
3349155.0	5.58574	FTMS + p NSI Full ms [335.00-1800.00]	364	189198.140625	1.0	N/A	N/A	N/A
3991171.5	5.60043833333	FTMS + p NSI Full ms [335.00-1800.00]	365	229404.15625	1.0	N/A	N/A	N/A
3597044.5	5.614905	FTMS + p NSI Full ms [335.00-1800.00]	366	227860.796875	1.0	N/A	N/A	N/A
4054660.0	5.62954166667	FTMS + p NSI Full ms [335.00-1800.00]	367	270296.1875	1.0	N/A	N/A	N/A
4046431.5	5.64411	FTMS + p NSI Full ms [335.00-1800.00]	368	249077.765625	1.0	N/A	N/A	N/A
3678100.75	5.658415	FTMS + p NSI Full ms [335.00-1800.00]	369	241784.75	1.0	N/A	N/A	N/A
3679417.0	5.672985	FTMS + p NSI Full ms [335.00-1800.00]	370	236141.875	1.0	N/A	N/A	N/A
3369461.25	5.68753	FTMS + p NSI Full ms [335.00-1800.00]	371	211096.53125	1.0	N/A	N/A	N/A
3374995.25	5.70216833333	FTMS + p NSI Full ms [335.00-1800.00]	372	197562.734375	1.0	N/A	N/A	N/A
3237385.0	5.71676833333	FTMS + p NSI Full ms [335.00-1800.00]	373	205400.328125	1.0	N/A	N/A	N/A
4217700.5	5.73172333333	FTMS + p NSI Full ms [335.00-1800.00]	374	279795.5625	1.0	N/A	N/A	N/A
3673794.0	5.74586	FTMS + p NSI Full ms [335.00-1800.00]	375	204448.859375	1.0	N/A	N/A	N/A
3782815.25	5.76037666667	FTMS + p NSI Full ms [335.00-1800.00]	376	211803.390625	1.0	N/A	N/A	N/A
3571964.25	5.77485666667	FTMS + p NSI Full ms [335.00-1800.00]	377	200016.8125	1.0	N/A	N/A	N/A
3871254.25	5.78938	FTMS + p NSI Full ms [335.00-1800.00]	378	250445.0	1.0	N/A	N/A	N/A
3817261.75	5.80396833333	FTMS + p NSI Full ms [335.00-1800.00]	379	254498.90625	1.0	N/A	N/A	N/A
4028865.75	5.81866333333	FTMS + p NSI Full ms [335.00-1800.00]	380	246952.5625	1.0	N/A	N/A	N/A
4131333.25	5.832965	FTMS + p NSI Full ms [335.00-1800.00]	381	250237.046875	1.0	N/A	N/A	N/A
3736717.25	5.84743166667	FTMS + p NSI Full ms [335.00-1800.00]	382	209962.234375	1.0	N/A	N/A	N/A
3505276.75	5.86193166667	FTMS + p NSI Full ms [335.00-1800.00]	383	202174.984375	1.0	N/A	N/A	N/A
3614670.25	5.87652	FTMS + p NSI Full ms [335.00-1800.00]	384	191955.0	1.0	N/A	N/A	N/A
3706440.0	5.89114166667	FTMS + p NSI Full ms [335.00-1800.00]	385	203865.96875	1.0	N/A	N/A	N/A
3447124.25	5.90558833333	FTMS + p NSI Full ms [335.00-1800.00]	386	204491.03125	1.0	N/A	N/A	N/A
3562420.75	5.92018833333	FTMS + p NSI Full ms [335.00-1800.00]	387	227252.515625	1.0	N/A	N/A	N/A
129.30670166	5.93477666667	ITMS + c NSI d Full ms2 1408.59@cid35.00 [375.00-2000.00]	388	20.055727005	2.0	2.0	2	1406.5860595703125
3279831.75	5.93938	FTMS + p NSI Full ms [335.00-1800.00]	389	195323.125	1.0	N/A	N/A	N/A
3952454.0	5.949615	FTMS + p NSI Full ms [335.00-1800.00]	390	240749.875	1.0	N/A	N/A	N/A
4277047.0	5.96415166667	FTMS + p NSI Full ms [335.00-1800.00]	391	268676.8125	1.0	N/A	N/A	N/A
3575898.25	5.97857833333	FTMS + p NSI Full ms [335.00-1800.00]	392	231764.46875	1.0	N/A	N/A	N/A
3505339.25	5.99323	FTMS + p NSI Full ms [335.00-1800.00]	393	219410.21875	1.0	N/A	N/A	N/A
3710470.25	6.00783666667	FTMS + p NSI Full ms [335.00-1800.00]	394	227181.9375	1.0	N/A	N/A	N/A
3668644.5	6.02242333333	FTMS + p NSI Full ms [335.00-1800.00]	395	226838.75	1.0	N/A	N/A	N/A
4169892.25	6.03695	FTMS + p NSI Full ms [335.00-1800.00]	396	253065.875	1.0	N/A	N/A	N/A
3885098.0	6.05142166667	FTMS + p NSI Full ms [335.00-1800.00]	397	251151.296875	1.0	N/A	N/A	N/A
4307148.0	6.06610833333	FTMS + p NSI Full ms [335.00-1800.00]	398	281975.59375	1.0	N/A	N/A	N/A
3771398.25	6.08028333333	FTMS + p NSI Full ms [335.00-1800.00]	399	216658.84375	1.0	N/A	N/A	N/A
3866356.75	6.09490333333	FTMS + p NSI Full ms [335.00-1800.00]	400	262050.859375	1.0	N/A	N/A	N/A
3867157.25	6.109325	FTMS + p NSI Full ms [335.00-1800.00]	401	227919.0625	1.0	N/A	N/A	N/A
3964483.75	6.12376833333	FTMS + p NSI Full ms [335.00-1800.00]	402	239644.15625	1.0	N/A	N/A	N/A
3788284.0	6.13825833333	FTMS + p NSI Full ms [335.00-1800.00]	403	212869.171875	1.0	N/A	N/A	N/A
4022805.0	6.152835	FTMS + p NSI Full ms [335.00-1800.00]	404	232748.609375	1.0	N/A	N/A	N/A
3724041.25	6.16737333333	FTMS + p NSI Full ms [335.00-1800.00]	405	237370.859375	1.0	N/A	N/A	N/A
3935358.75	6.18187333333	FTMS + p NSI Full ms [335.00-1800.00]	406	242150.09375	1.0	N/A	N/A	N/A
3621123.25	6.196425	FTMS + p NSI Full ms [335.00-1800.00]	407	213687.109375	1.0	N/A	N/A	N/A
4096634.0	6.211	FTMS + p NSI Full ms [335.00-1800.00]	408	257920.234375	1.0	N/A	N/A	N/A
3895796.5	6.22539166667	FTMS + p NSI Full ms [335.00-1800.00]	409	246085.515625	1.0	N/A	N/A	N/A
3783411.75	6.23989	FTMS + p NSI Full ms [335.00-1800.00]	410	238008.65625	1.0	N/A	N/A	N/A
3578971.75	6.254285	FTMS + p NSI Full ms [335.00-1800.00]	411	216014.515625	1.0	N/A	N/A	N/A
3798916.25	6.268865	FTMS + p NSI Full ms [335.00-1800.00]	412	223383.390625	1.0	N/A	N/A	N/A
3563148.5	6.28339833333	FTMS + p NSI Full ms [335.00-1800.00]	413	205847.765625	1.0	N/A	N/A	N/A
4332096.0	6.29792666667	FTMS + p NSI Full ms [335.00-1800.00]	414	260301.171875	1.0	N/A	N/A	N/A
4534417.0	6.31226666667	FTMS + p NSI Full ms [335.00-1800.00]	415	260948.25	1.0	N/A	N/A	N/A
4123773.5	6.32657333333	FTMS + p NSI Full ms [335.00-1800.00]	416	267384.1875	1.0	N/A	N/A	N/A
4152100.5	6.34108166667	FTMS + p NSI Full ms [335.00-1800.00]	417	262611.84375	1.0	N/A	N/A	N/A
3364327.25	6.35538166667	FTMS + p NSI Full ms [335.00-1800.00]	418	205458.875	1.0	N/A	N/A	N/A
3427883.25	6.37003166667	FTMS + p NSI Full ms [335.00-1800.00]	419	215346.859375	1.0	N/A	N/A	N/A
4115926.75	6.38465166667	FTMS + p NSI Full ms [335.00-1800.00]	420	268634.0625	1.0	N/A	N/A	N/A
4369023.0	6.39916833333	FTMS + p NSI Full ms [335.00-1800.00]	421	266990.53125	1.0	N/A	N/A	N/A
4134981.75	6.41363666667	FTMS + p NSI Full ms [335.00-1800.00]	422	299761.4375	1.0	N/A	N/A	N/A
3993362.5	6.42810166667	FTMS + p NSI Full ms [335.00-1800.00]	423	268156.75	1.0	N/A	N/A	N/A
3813151.5	6.44263333333	FTMS + p NSI Full ms [335.00-1800.00]	424	238874.578125	1.0	N/A	N/A	N/A
3698109.5	6.457215	FTMS + p NSI Full ms [335.00-1800.00]	425	225340.78125	1.0	N/A	N/A	N/A
3910311.75	6.4717	FTMS + p NSI Full ms [335.00-1800.00]	426	234422.1875	1.0	N/A	N/A	N/A
4238806.0	6.48616	FTMS + p NSI Full ms [335.00-1800.00]	427	230312.578125	1.0	N/A	N/A	N/A
4360300.0	6.50056333333	FTMS + p NSI Full ms [335.00-1800.00]	428	254312.140625	1.0	N/A	N/A	N/A
4233753.5	6.51502166667	FTMS + p NSI Full ms [335.00-1800.00]	429	251644.3125	1.0	N/A	N/A	N/A
4031869.75	6.52932666667	FTMS + p NSI Full ms [335.00-1800.00]	430	279563.3125	1.0	N/A	N/A	N/A
3338332.25	6.54387666667	FTMS + p NSI Full ms [335.00-1800.00]	431	208000.8125	1.0	N/A	N/A	N/A
3620037.75	6.55848166667	FTMS + p NSI Full ms [335.00-1800.00]	432	275834.96875	1.0	N/A	N/A	N/A
3982241.75	6.573125	FTMS + p NSI Full ms [335.00-1800.00]	433	250733.96875	1.0	N/A	N/A	N/A
3434992.0	6.58776	FTMS + p NSI Full ms [335.00-1800.00]	434	217150.71875	1.0	N/A	N/A	N/A
3445274.75	6.60237833333	FTMS + p NSI Full ms [335.00-1800.00]	435	231513.46875	1.0	N/A	N/A	N/A
3714024.0	6.61704	FTMS + p NSI Full ms [335.00-1800.00]	436	236283.359375	1.0	N/A	N/A	N/A
3365116.25	6.63167333333	FTMS + p NSI Full ms [335.00-1800.00]	437	225133.46875	1.0	N/A	N/A	N/A
3522889.25	6.64625166667	FTMS + p NSI Full ms [335.00-1800.00]	438	253702.21875	1.0	N/A	N/A	N/A
3252068.75	6.66090333333	FTMS + p NSI Full ms [335.00-1800.00]	439	205924.75	1.0	N/A	N/A	N/A
3603600.0	6.67560666667	FTMS + p NSI Full ms [335.00-1800.00]	440	260389.65625	1.0	N/A	N/A	N/A
4761843.0	6.69024166667	FTMS + p NSI Full ms [335.00-1800.00]	441	319460.21875	1.0	N/A	N/A	N/A
4164185.5	6.70464166667	FTMS + p NSI Full ms [335.00-1800.00]	442	293877.1875	1.0	N/A	N/A	N/A
4898961.5	6.71912	FTMS + p NSI Full ms [335.00-1800.00]	443	327702.40625	1.0	N/A	N/A	N/A
4047320.5	6.73346	FTMS + p NSI Full ms [335.00-1800.00]	444	263697.09375	1.0	N/A	N/A	N/A
3733725.75	6.74797	FTMS + p NSI Full ms [335.00-1800.00]	445	251881.3125	1.0	N/A	N/A	N/A
3740956.75	6.762495	FTMS + p NSI Full ms [335.00-1800.00]	446	246510.78125	1.0	N/A	N/A	N/A
4126954.5	6.77702166667	FTMS + p NSI Full ms [335.00-1800.00]	447	266062.28125	1.0	N/A	N/A	N/A
3758595.25	6.79146	FTMS + p NSI Full ms [335.00-1800.00]	448	256821.28125	1.0	N/A	N/A	N/A
3609569.75	6.80607833333	FTMS + p NSI Full ms [335.00-1800.00]	449	230894.875	1.0	N/A	N/A	N/A
3821594.25	6.82061666667	FTMS + p NSI Full ms [335.00-1800.00]	450	241023.1875	1.0	N/A	N/A	N/A
3763359.0	6.83508	FTMS + p NSI Full ms [335.00-1800.00]	451	244475.78125	1.0	N/A	N/A	N/A
4035665.75	6.849715	FTMS + p NSI Full ms [335.00-1800.00]	452	272230.84375	1.0	N/A	N/A	N/A
3749445.0	6.86428166667	FTMS + p NSI Full ms [335.00-1800.00]	453	226695.734375	1.0	N/A	N/A	N/A
3755215.0	6.878815	FTMS + p NSI Full ms [335.00-1800.00]	454	247145.9375	1.0	N/A	N/A	N/A
3890095.5	6.89333666667	FTMS + p NSI Full ms [335.00-1800.00]	455	277442.96875	1.0	N/A	N/A	N/A
3733725.25	6.90771	FTMS + p NSI Full ms [335.00-1800.00]	456	231188.625	1.0	N/A	N/A	N/A
3699636.75	6.92220833333	FTMS + p NSI Full ms [335.00-1800.00]	457	246922.421875	1.0	N/A	N/A	N/A
3732714.5	6.93689166667	FTMS + p NSI Full ms [335.00-1800.00]	458	238991.671875	1.0	N/A	N/A	N/A
3544918.0	6.95145	FTMS + p NSI Full ms [335.00-1800.00]	459	228728.328125	1.0	N/A	N/A	N/A
3144153.75	6.96602833333	FTMS + p NSI Full ms [335.00-1800.00]	460	203439.625	1.0	N/A	N/A	N/A
3535815.5	6.98078166667	FTMS + p NSI Full ms [335.00-1800.00]	461	263389.4375	1.0	N/A	N/A	N/A
3420494.0	6.99539833333	FTMS + p NSI Full ms [335.00-1800.00]	462	205075.515625	1.0	N/A	N/A	N/A
3612909.5	7.01005	FTMS + p NSI Full ms [335.00-1800.00]	463	209322.484375	1.0	N/A	N/A	N/A
3132372.75	7.02455166667	FTMS + p NSI Full ms [335.00-1800.00]	464	180272.609375	1.0	N/A	N/A	N/A
3399876.5	7.03935333333	FTMS + p NSI Full ms [335.00-1800.00]	465	216043.640625	1.0	N/A	N/A	N/A
3859834.25	7.05394333333	FTMS + p NSI Full ms [335.00-1800.00]	466	244694.34375	1.0	N/A	N/A	N/A
3788833.75	7.06860666667	FTMS + p NSI Full ms [335.00-1800.00]	467	250628.234375	1.0	N/A	N/A	N/A
3505101.25	7.08310666667	FTMS + p NSI Full ms [335.00-1800.00]	468	225777.84375	1.0	N/A	N/A	N/A
3387709.75	7.09768833333	FTMS + p NSI Full ms [335.00-1800.00]	469	215889.8125	1.0	N/A	N/A	N/A
3595839.25	7.11242333333	FTMS + p NSI Full ms [335.00-1800.00]	470	228566.078125	1.0	N/A	N/A	N/A
3504846.25	7.12693833333	FTMS + p NSI Full ms [335.00-1800.00]	471	221392.265625	1.0	N/A	N/A	N/A
3197030.75	7.141535	FTMS + p NSI Full ms [335.00-1800.00]	472	192576.0	1.0	N/A	N/A	N/A
3347785.75	7.15627333333	FTMS + p NSI Full ms [335.00-1800.00]	473	204307.84375	1.0	N/A	N/A	N/A
3424485.5	7.17094666667	FTMS + p NSI Full ms [335.00-1800.00]	474	218374.921875	1.0	N/A	N/A	N/A
3717943.0	7.18557666667	FTMS + p NSI Full ms [335.00-1800.00]	475	236622.90625	1.0	N/A	N/A	N/A
3503787.25	7.2001	FTMS + p NSI Full ms [335.00-1800.00]	476	217226.125	1.0	N/A	N/A	N/A
3556659.5	7.21481333333	FTMS + p NSI Full ms [335.00-1800.00]	477	223484.890625	1.0	N/A	N/A	N/A
3438443.25	7.22934833333	FTMS + p NSI Full ms [335.00-1800.00]	478	222402.3125	1.0	N/A	N/A	N/A
3388288.25	7.24401333333	FTMS + p NSI Full ms [335.00-1800.00]	479	203113.453125	1.0	N/A	N/A	N/A
3807537.25	7.25861833333	FTMS + p NSI Full ms [335.00-1800.00]	480	248344.046875	1.0	N/A	N/A	N/A
3309858.5	7.27318666667	FTMS + p NSI Full ms [335.00-1800.00]	481	210859.109375	1.0	N/A	N/A	N/A
3274918.25	7.28789666667	FTMS + p NSI Full ms [335.00-1800.00]	482	201943.296875	1.0	N/A	N/A	N/A
3630233.75	7.30254166667	FTMS + p NSI Full ms [335.00-1800.00]	483	251487.71875	1.0	N/A	N/A	N/A
3469662.0	7.31723166667	FTMS + p NSI Full ms [335.00-1800.00]	484	192808.453125	1.0	N/A	N/A	N/A
3348372.25	7.33186833333	FTMS + p NSI Full ms [335.00-1800.00]	485	207756.078125	1.0	N/A	N/A	N/A
3307112.25	7.346505	FTMS + p NSI Full ms [335.00-1800.00]	486	226172.734375	1.0	N/A	N/A	N/A
3563621.25	7.36123166667	FTMS + p NSI Full ms [335.00-1800.00]	487	245218.71875	1.0	N/A	N/A	N/A
3724674.0	7.37586333333	FTMS + p NSI Full ms [335.00-1800.00]	488	244163.671875	1.0	N/A	N/A	N/A
3339586.5	7.39037333333	FTMS + p NSI Full ms [335.00-1800.00]	489	251674.0	1.0	N/A	N/A	N/A
3308742.0	7.40504833333	FTMS + p NSI Full ms [335.00-1800.00]	490	205675.703125	1.0	N/A	N/A	N/A
3402291.0	7.41977	FTMS + p NSI Full ms [335.00-1800.00]	491	218780.15625	1.0	N/A	N/A	N/A
3550307.25	7.434505	FTMS + p NSI Full ms [335.00-1800.00]	492	226797.25	1.0	N/A	N/A	N/A
3210613.5	7.44913166667	FTMS + p NSI Full ms [335.00-1800.00]	493	216206.046875	1.0	N/A	N/A	N/A
3502907.25	7.46391166667	FTMS + p NSI Full ms [335.00-1800.00]	494	242091.53125	1.0	N/A	N/A	N/A
3888878.0	7.47851	FTMS + p NSI Full ms [335.00-1800.00]	495	247938.34375	1.0	N/A	N/A	N/A
3499804.0	7.49298333333	FTMS + p NSI Full ms [335.00-1800.00]	496	241778.765625	1.0	N/A	N/A	N/A
4656287.5	7.50764	FTMS + p NSI Full ms [335.00-1800.00]	497	326736.25	1.0	N/A	N/A	N/A
3720761.25	7.52197666667	FTMS + p NSI Full ms [335.00-1800.00]	498	222139.046875	1.0	N/A	N/A	N/A
4730450.5	7.53633	FTMS + p NSI Full ms [335.00-1800.00]	499	273286.84375	1.0	N/A	N/A	N/A
3403351.25	7.55070666667	FTMS + p NSI Full ms [335.00-1800.00]	500	192483.171875	1.0	N/A	N/A	N/A
3562097.75	7.56544833333	FTMS + p NSI Full ms [335.00-1800.00]	501	220907.828125	1.0	N/A	N/A	N/A
3825892.5	7.57998	FTMS + p NSI Full ms [335.00-1800.00]	502	212026.578125	1.0	N/A	N/A	N/A
3764237.25	7.59453666667	FTMS + p NSI Full ms [335.00-1800.00]	503	207252.890625	1.0	N/A	N/A	N/A
3135920.5	7.609155	FTMS + p NSI Full ms [335.00-1800.00]	504	182934.1875	1.0	N/A	N/A	N/A
3274807.25	7.62409	FTMS + p NSI Full ms [335.00-1800.00]	505	174541.5625	1.0	N/A	N/A	N/A
3871809.0	7.63903166667	FTMS + p NSI Full ms [335.00-1800.00]	506	202481.828125	1.0	N/A	N/A	N/A
4301168.5	7.65371	FTMS + p NSI Full ms [335.00-1800.00]	507	204041.34375	1.0	N/A	N/A	N/A
4958118.5	7.66842	FTMS + p NSI Full ms [335.00-1800.00]	508	173922.046875	1.0	N/A	N/A	N/A
5798878.0	7.683165	FTMS + p NSI Full ms [335.00-1800.00]	509	210514.65625	1.0	N/A	N/A	N/A
5265944.0	7.69809	FTMS + p NSI Full ms [335.00-1800.00]	510	127198.742188	1.0	N/A	N/A	N/A
7452849.5	7.71263	FTMS + p NSI Full ms [335.00-1800.00]	511	106364.546875	1.0	N/A	N/A	N/A
7834171.0	7.72744166667	FTMS + p NSI Full ms [335.00-1800.00]	512	103089.742188	1.0	N/A	N/A	N/A
8856549.0	7.74226666667	FTMS + p NSI Full ms [335.00-1800.00]	513	77771.484375	1.0	N/A	N/A	N/A
9521507.0	7.75696333333	FTMS + p NSI Full ms [335.00-1800.00]	514	59882.296875	1.0	N/A	N/A	N/A
12968799.0	7.77193333333	FTMS + p NSI Full ms [335.00-1800.00]	515	61238.0078125	1.0	N/A	N/A	N/A
13293084.0	7.78652	FTMS + p NSI Full ms [335.00-1800.00]	516	46822.3828125	1.0	N/A	N/A	N/A
14493658.0	7.80122833333	FTMS + p NSI Full ms [335.00-1800.00]	517	38182.1484375	1.0	N/A	N/A	N/A
17819730.0	7.81591333333	FTMS + p NSI Full ms [335.00-1800.00]	518	33636.3984375	1.0	N/A	N/A	N/A
23490214.0	7.830395	FTMS + p NSI Full ms [335.00-1800.00]	519	33428.5664062	1.0	N/A	N/A	N/A
29361852.0	7.84559	FTMS + p NSI Full ms [335.00-1800.00]	520	79145.0703125	1.0	N/A	N/A	N/A
36130776.0	7.86128166667	FTMS + p NSI Full ms [335.00-1800.00]	521	52466.7773438	1.0	N/A	N/A	N/A
36330812.0	7.87766333333	FTMS + p NSI Full ms [335.00-1800.00]	522	86802.953125	1.0	N/A	N/A	N/A
62237936.0	7.89403	FTMS + p NSI Full ms [335.00-1800.00]	523	112069.757812	1.0	N/A	N/A	N/A
41689252.0	7.910365	FTMS + p NSI Full ms [335.00-1800.00]	524	71875.1484375	1.0	N/A	N/A	N/A
48314640.0	7.92654	FTMS + p NSI Full ms [335.00-1800.00]	525	93370.3203125	1.0	N/A	N/A	N/A
51940924.0	7.94281666667	FTMS + p NSI Full ms [335.00-1800.00]	526	65961.5	1.0	N/A	N/A	N/A
61351296.0	7.95908	FTMS + p NSI Full ms [335.00-1800.00]	527	80585.6875	1.0	N/A	N/A	N/A
62430264.0	7.97525166667	FTMS + p NSI Full ms [335.00-1800.00]	528	111768.304688	1.0	N/A	N/A	N/A
59268440.0	7.99143833333	FTMS + p NSI Full ms [335.00-1800.00]	529	97177.46875	1.0	N/A	N/A	N/A
65539208.0	8.00767666667	FTMS + p NSI Full ms [335.00-1800.00]	530	125372.695312	1.0	N/A	N/A	N/A
47658884.0	8.02383333333	FTMS + p NSI Full ms [335.00-1800.00]	531	76229.984375	1.0	N/A	N/A	N/A
